"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Norway","NOR","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","-2478228756.8954","-3746279711.72673","-5053108649.83568","-2118113644.71154","-1047426942.72591","1078687822.63389","2136764594.55817","638766859.653951","1956387161.63934","2881822825.43293","3030387092.63907","-4521051470.83378","-4099259584.36155","-3888621344.61565","223955723.212922","3985258849.93306","5026770748.87645","4470994653.49926","3522208210.89739","3760210473.91144","5232528309.17372","10968918557.5801","10035949220.5033","6108453.83533335","8858629384.12741","25078840854.4451","27545727413.3309","24269038602.5692","27697714177.5359","32999994939.3527","49967488000.0407","55913071665.1842","49732367558.4286","72915061387.0417","45169002358.6256","50258127255.8711","66453557988.1617","63595359982.8121","53449786436.0721","54964662112.8759","31105578188.4766","14765907707.4731","21649914925.1117","34961411607.2924","11918976388.2639","4211508924.39583","66253680666.851","177148956424.534","86367772714.6997",
"Nepal","NPL","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","18536000","-1576000","-25740866.9560092","-11375000","-38850000","-19105770.517771","-85414692.5878935","-145571090.980995","-95169431.1174842","-121612074.872901","-119209072.071934","-123333258.132963","-271450571.087255","-243287629.396556","-289196443.83285","-304407743.6584","-181318183.037751","-222500901.131702","-351883587.864288","-356390023.137421","-326600522.810646","-388085536.365794","-67194167.9843721","-78677776.3178759","-130649853.831168","-164687682.02557","215187101.191056","180266177.640331","99960063.2187249","153094707.230209","150080619.43749","5659482.66245145","733341812.313481","21414155.62933","-127615743.030217","288604650.246019","577455898.355328","1159387765.73809","496227113.170158","2446630400.04284","-167829918.885316","-1032642815.94551","-2748523176.47241","-1753624816.93134","-84136987.871923","-5362970002.43642","-2517839409.19185","939380346.048141",
"Nauru","NRU","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18628776.8766369","29944891.5447817","23679103.7893899","19760151.5087148","34861910.6756913","45855066.2906425","26029493.6951209","-16701707.6828953","2079369.6693152","14109926.5732517","8406408.34014819","","","","","",
"New Zealand","NZL","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1738067390.40673","-418287193.422601","-1395997085.63105","-2123309062.29946","-4683953458.77796","-8025095173.24745","-7880410400.33402","-9324756786.32143","-10263738398.2606","-3010196174.38937","-3429382027.22571","-4822842307.09516","-6887303081.33397","-5836899943.13668","-6223946463.57655","-4662724381.9611","-4016161125.37236","-5802604349.32491","-8576001804.42343","-5944952527.40173","-2400615210.42535","-14803987779.0309","-21627319276.5946","-16981855440.4034",
"OECD members","OED","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","179212507.75684","57324840.9302977","36479444.2283713","276780545.097801","-49507817.1670753","548639260.418759","942385642.566258","1236537351.58233","488708744.90072","494499132.873478","302839482.411376","-10133325.6127043","-1039839800.4443","784395318.595579","-309492847.854356","305331599.479844","1106371911.57347","-250715214.564369","-598439531.859558","-1190117035.11053","-804941482.444733","-800520156.046814","242699996.843953","-165899997.842655","-3163599979.43043","-459499997.012354","3129401300.39012","2082444733.42003","1941222366.71001","1453836150.84525","876566970.091027","5177529258.77763","5662473342.0026","2461901170.35111","5046678511.31339","-434786729.258778","4936102543.56307","8868485153.69134","7858653768.27061","5288166899.05402","4291929063.31256","-10832915458.4237","-12437447456.5618","-11008149603.103","-4459389396.59618","-4318212261.67532","-12514455081.8679","-4834109391.71586","5652226187.76588","",
"Other small states","OSS","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","-749996517.786833","-730510816.647933","-714881660.525874","-1111090917.01496","-866098820.40156","-912377360.608943","-794673752.45472","43256335.4840112","-1183920881.56645","-1067173406.32862","-636062431.92511","-556309626.81066","-1422305786.78278","-1338030461.72278","-1661409654.56822","-1266420091.89181","-1876092232.98054","-2900570428.99427","-1812130082.18639","-3348753667.41658","-4436052632.56066","-1711627499.40942","-2248000000","-920000000","-85000000","1878000000","3854000000","3573000000","-817000000","-3606200000","-6747000000","-8301000000","-15654500000","-3993430000","-1354000000","-2207000000","-2342000000","-4416000000","-3658000000","-2803000000","-7190898000","-16179621000","-18858987000","-8557928000","-650874000.000002","-12283106000","-12216107000","-350044000",
"Panama","PAN","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","-155400000","-207700000","-311000000","-328700000","-535000000","-194100000","198700000","-202300000","75100000","-98900000","544900000","721400000","111500000","209100000","-241100000","-264200000","-95700000","15900000","-470600000","-200600000","-506700000","-1016000000","-1158800000","-698900000","-191000000","-113100000","-575200000","-1045400000","-1064100000","-462799999.999999","-1179600000","-2287200000","-212299999.999999","-3121400000","-4517400000","-3735100000","-4084000000","-6677200000","-4848400000","-4507669582.52","-3745444920.75","-5307360500.52","-3524000755.6","385460908.19","-778778854.76","-475145948.895","-3738667578.7",
"Peru","PER","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","-922700000","-192900000","729500000","-101100000","-1727762540.0045","-1608820725.44293","-872002918.762852","-232508909.04","102000000","-1393460000","-2065420000","-1818730000","-570450000","-1419000000","-1504000000","-1886000000","-2464292608.41377","-2701265217.90082","-4624539942.24631","-3643879114.31176","-3368043742.60918","-3335969500.14466","-1379913047.79369","-1545828520.42069","-1202811329.86012","-1110307794.82469","-948531329.398338","19286880.1631118","1147610228.96893","2872489024.18697","1460344785.97979","-5317632556.54802","-722870310.65399","-3564433461.29145","-3373782035.11819","-5377808072.30579","-9587618452.20781","-8598620098.30747","-8746989974.79614","-4229564506.04501","-1810067494.52813","-2608871424.30199","-1423795027.07645","1889612885.85279","-4674292509.22653","-9743217958.05472","2219454938.95108",
"Philippines","PHL","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","-754000000","-1094000000","-1496000000","-1904000000","-2061000000","-3200000000","-2771000000","-1294000000","-36000000","952000000","-444000000","-390000000","-1456000000","-2695000000","-1034000000","-1000000000","-3016000000","-2950000000","-1980000000","-3953000000","-4351000000","1546000000","-2875000000","-2228000000","-1750000000","-282000000","285000000","1625000000","1990392913.487","6962857691.36552","8071944587.37218","144020966.589955","8448167039.24684","7179160967.11621","5642727681.99825","6949480669.31383","11383508584.5927","10755931842.7773","7265677953.83482","-1198874442.01674","-2142968677.37995","-8877047441.26577","-3046835246.6567","11578388370.8856","-5942749346.45914","-18260831213.0155","-11206498464.4943",
"Palau","PLW","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-39579662.9085829","-48787271.7896476","-36190171.7983486","-34224039.4617808","-6143244.23424955","-18678699.1384556","-25344199.0771445","-34484250.6760441","-29211556.508476","-48393720.9253058","-24245931.7867952","-49432000","-66879000","-54186000","-83850000","-115610000","-115739000","-135428000","",
"Papua New Guinea","PNG","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","50783607.8521055","114291648.96254","-32177835.9389369","106973113.022354","-288721780.261015","-484330220.132433","-444766585.185345","-337372054.46588","-289547843.231191","-121752923.888199","-98097960.2002192","-197883735.446239","-296365062.746454","-312694224.388002","-75672233.998097","-151078831.584807","95042869.6178839","645825235.406074","568876111.304181","673764983.300239","313272366.337258","-99019234.0741581","47273186.3777118","119988846.098211","350697873.501981","286147590.5019","-25127355.7064341","142114737.28369","188166203.15886","649697805.97791","440836928.974732","180828354.683814","795136955.207818","-591624751.303488","-642495510.094012","-197869761.442591","-2297356874.09645","-3449797092.65286","2817635670.17551","1892293563.25929","2829177777.16472","3616648927.85228","3286228138.36178","3559120992.27802","3419208075.36567","4498872107.1384","","",
"Poland","POL","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","-2793000000","-2392000000","-2545000000","-3365000000","-3417000000","-3986000000","-1941000000","-1581000000","-1083000000","-982000000","-1106000000","-379000000","-107000000","-1409000000","3067000000","-2146000000","-3104000000","-5788000000","634000000","854000000","-3264000000","-5744000000","-6901000000","-12487000000","-10343000000","-5946000000","-5544000000","-5473000000","-15297000000","-10146000000","-16081000000","-28722000000","-36135000000","-17394000000","-24627000000","-26868000000","-20344000000","-10095000000","-15923000000","-6170000000","-4808000000","-6016000000","-11352000000","-1445000000","14764000000","-8515000000","-16697000000","12689000000",
"Pre-demographic dividend","PRE","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","-754701919.942115","-1281661619.9231","-956582941.05875","-462752447.102509","-54044740.4396184","-1064048802.11327","-4685750197.35466","-3258258124.35174","-1632320058.56178","-623192195.567505","379982443.031776","1165538045.72258","435179063.851372","-1065786164.60207","152947802.673078","-181400582.047332","-716355678.478581","-184237319.126513","232902407.917312","-2195757409.18239","-131802964.082643","-4905833674.45579","-6631659444.04526","-8379258570.70608","-11285823410.6961","-12837031422.133","-12688673086.4864","-11211700615.8869","-11015502324.3104","-15119121007.1068","-18936787439.7128","-21356231609.2248","-23226935476.2676","-31230591785.5069","-25121217594.479","-24406544935.3534","-14719312839.82","-3561728369.91938","3720882132.09957","340855577.589995","470642359.964579","2413090982.18617","3037326427.27755","1321821267.03283","1012789683.60385","-2291965447.74833","-2986907577.70558","-3107813345.96866","3974154241.90569",
